,INT_IL10KO_1,INT_IL10KO_8,INT_IL10KO_20,INT_IL10KOZn_55,INT_IL10KOZn_60,INT_IL10KOZn_37,INT_IL10KOZn_42
Ring1,0.664899176099224,0,0,0.683037306658088,0,0,0.716008407972183
Rinl,1.74536033726046,0,5.27321844522088,1.87835259330974,4.41348930611929,44.3226170229931,3.0231466114381
Rint1,5.98409258489302,11.9046869934811,21.0928737808835,5.4642984532647,1.47116310203976,0,5.80762375355215
Riok1,28.3413273812294,3.96822899782703,36.9125291165462,22.2840921297201,35.3079144489543,0,23.0713820346592
Riok2,3.82317026257054,3.96822899782703,5.27321844522088,3.67132552328722,2.94232620407952,0,3.18225959098748
Riok3,23.2714711634728,31.7458319826162,36.9125291165462,30.5659194729494,22.0674465305964,44.3226170229931,24.9807377892517
Riox1,8.89302648032712,11.9046869934811,21.0928737808835,8.28182734322931,22.0674465305964,0,11.4561345275549
Riox2,9.30858846538914,11.9046869934811,0,7.17189171990992,7.35581551019881,0,7.08052758994714
Ripk1,11.0539488026496,35.7140609804433,10.5464368904418,17.7589699731103,10.2981417142783,0,10.5810131400334
Ripk2,1.41291074921085,0,0,0.683037306658088,2.94232620407952,0,0.954677877296244
Ripk3,6.56587936397984,3.96822899782703,21.0928737808835,2.56138989996783,14.7116310203976,0,12.2516994253018
Ripk4,4.15561985062015,7.93645799565406,0,9.39176296654871,10.2981417142783,0,3.26181608076217
Ripor1,3.98939505659534,7.93645799565406,0,4.09822383994853,4.41348930611929,0,2.62536416256467
Ripor2,1.32979835219845,0,0,1.19531528665165,2.94232620407952,0,1.35246032616968
Ripor3,0.748011573111627,0,0,0,0,0,0.079556489774687
Ripply1,0,0,0,0,0,0,0
Ripply2,0,0,0,0,0,0,0
Ripply3,0.332449588049612,0,0,0.85379663332261,0,0,0.159112979549374
Rit1,5.4854182028186,3.96822899782703,21.0928737808835,6.23271542325505,16.1827941224374,0,6.44407567174964
Rit2,0.083112397012403,0,0,0.085379663332261,0,0,0.159112979549374
Rita1,0.997348764148836,3.96822899782703,0,0.939176296654871,2.94232620407952,0,1.51157330571905
Rlbp1,0,0,0,0,0,0,0
Rlf,4.57118183568217,23.8093739869622,0,8.70872565989062,10.2981417142783,0,7.9556489774687
Rlim,12.8824215369225,31.7458319826162,0,12.8923291631714,11.7693048163181,0,17.5024277504311
Rln1,0,0,0,0,0,0,0
Rln3,0,0,0,0,0,0,0
Rmc1,2.16092232232248,0,5.27321844522088,2.64676956330009,0,0,1.51157330571905
Rmdn1,11.0539488026496,15.8729159913081,10.5464368904418,12.1239121931811,16.1827941224374,0,9.38766579341306
Rmdn2,2.49337191037209,3.96822899782703,0,1.70759326664522,1.47116310203976,0,2.06846873414186
Rmdn3,54.5217324401364,39.6822899782703,52.7321844522088,28.0899092363139,61.78885028567,0,38.5053410509485
Rmi1,4.32184464464496,3.96822899782703,10.5464368904418,3.41518653329044,7.35581551019881,0,4.85294587625591
Rmi2,3.49072067452093,3.96822899782703,5.27321844522088,1.87835259330974,5.88465240815905,0,4.21649395805841
Rmnd1,4.82051902671938,35.7140609804433,0,5.4642984532647,4.41348930611929,0,4.69383289670653
Rmnd5a,9.89037524447596,0,5.27321844522088,23.564787079704,8.82697861223857,0,11.8539169764284
Rmnd5b,3.15827108647131,3.96822899782703,0,3.75670518661948,8.82697861223857,0,6.60318865129902
Rmrp,0,0,0,0,0,0,0.238669469324061
Rmst,0,0,0,0,0,0,0
Rn4.5s,42.9691092554124,341.267693813125,110.737587349638,44.7389435861047,14.7116310203976,0,39.6191319077941
Rn5s,0.664899176099224,0,0,1.10993562331939,0,0,0.477338938648122
Rn7s1,11.968185169786,126.983327930465,0,13.1484681531682,0,0,12.0130299559777
Rn7sk,1.99469752829767,7.93645799565406,0,3.5005661966227,0,0,1.59112979549374
Rnase1,10.7214992146,0,15.8196553356626,52.2523539593437,478.128008162923,0,5.88718024332684
Rnase10,0,0,0,0,0,0,0
Rnase11,0,0,0,0,0,0,0
Rnase12,0,0,0,0,0,0,0
Rnase13,0,0,0,0,0,0,0
Rnase2a,0,0,0,0.085379663332261,0,0,0
Rnase2b,0,0,0,0,0,0,0
Rnase4,28.0088777931798,27.7776029847892,10.5464368904418,38.8477468161787,20.5962834285567,0,26.4127546051961
Rnase6,1.91158513128527,3.96822899782703,5.27321844522088,0.85379663332261,0,0,1.75024277504311
Rnase9,0,0,0,0,0,0,0
Rnaseh1,0.997348764148836,0,0,0.597657643325827,0,0,0.79556489774687
Rnaseh2a,5.15296861476899,11.9046869934811,0,5.4642984532647,8.82697861223857,0,6.04629322287621
Rnaseh2b,4.57118183568217,3.96822899782703,0,2.73214922663235,2.94232620407952,0,4.21649395805841
Rnaseh2c,6.39965456995503,11.9046869934811,21.0928737808835,5.0374001366034,20.5962834285567,0,6.44407567174964
Rnasek,28.1751025872046,27.7776029847892,47.4589660069879,26.8092142863299,39.7214037550736,0,20.9233568107427
Rnasel,45.5455935627969,91.2692669500217,31.6393106713253,34.5787636495657,19.1251203265169,0,47.1769984363894
Rnaset2a,118.684502933712,15.8729159913081,15.8196553356626,90.8439617855257,113.279558857062,0,118.459613274509
Rnaset2b,0.083112397012403,0,0,0,0,0,0
Rnd1,0.166224794024806,0,0,0,0,0,0
Rnd2,2.41025951335969,0,5.27321844522088,3.24442720662592,7.35581551019881,0,4.05738097850903
Rnd3,1.99469752829767,3.96822899782703,5.27321844522088,1.87835259330974,0,0,2.38669469324061
Rnf10,12.9655339339349,15.8729159913081,0,15.2829597364747,22.0674465305964,0,14.0019422003449
Rnf103,9.22547606837674,0,0,16.0513767064651,5.88465240815905,0,9.38766579341306
Rnf11,3.40760827750852,0,5.27321844522088,2.13449158330652,0,0,4.05738097850903
Rnf111,6.23342977593023,11.9046869934811,0,4.43974249327757,0,0,7.16008407972183
Rnf112,0,0,0,0,0,0,0
Rnf113a1,0.664899176099224,0,0,0.939176296654871,0,0,1.43201681594437
Rnf113a2,1.91158513128527,0,0,1.87835259330974,0,0,1.59112979549374
Rnf114,11.552623184724,0,0,9.30638330321644,14.7116310203976,0,10.0241177116106
Rnf115,27.6764282051302,39.6822899782703,47.4589660069879,19.4665632397555,22.0674465305964,0,20.2869048925452
Rnf121,0,0,0,0,0,0,0.079556489774687
Rnf122,1.57913554323566,0,0,0.939176296654871,1.47116310203976,0,1.11379085684562
Rnf123,10.0566000385008,39.6822899782703,21.0928737808835,11.6116342131875,26.4809358367157,44.3226170229931,11.694803996879
Rnf125,32.3307224378248,119.046869934811,5.27321844522088,107.834514788646,10.2981417142783,0,54.4166390058859
Rnf126,6.39965456995503,0,10.5464368904418,4.95202047327114,8.82697861223857,0,5.56895428422809
Rnf128,142.039086494197,194.443220893524,73.8250582330923,202.77670041412,107.394906448903,88.6452340459861,156.089832937936
Rnf13,7.56322812812867,3.96822899782703,0,7.08651205657766,2.94232620407952,0,6.04629322287621
Rnf130,4.32184464464496,3.96822899782703,0,2.21987124663878,2.94232620407952,0,2.94359012166342
Rnf133,0.083112397012403,0,0,0,0,0,0
Rnf135,1.99469752829767,0,5.27321844522088,1.10993562331939,4.41348930611929,0,2.38669469324061
Rnf138,2.57648430738449,3.96822899782703,0,4.01284417661627,2.94232620407952,0,1.90935575459249
Rnf138rt1,0,0,0,0,0,0,0
Rnf139,5.98409258489302,3.96822899782703,5.27321844522088,3.84208484995174,5.88465240815905,0,5.01205885580528
Rnf14,20.2794248710263,3.96822899782703,26.3660922261044,21.259536169733,23.5386096326362,0,20.9233568107427
Rnf141,43.8833456225488,11.9046869934811,26.3660922261044,30.0536414929559,61.78885028567,44.3226170229931,48.290789293235
Rnf144a,1.99469752829767,3.96822899782703,0,1.02455595998713,4.41348930611929,0,1.8297992648178
Rnf144b,2.41025951335969,0,0,1.36607461331618,1.47116310203976,0,1.43201681594437
Rnf145,11.552623184724,0,10.5464368904418,8.36720700656157,7.35581551019881,0,9.46722228318775
Rnf146,9.22547606837674,0,0,6.91575272991314,4.41348930611929,0,7.63742301836995
Rnf148,0.083112397012403,0,0,0,0,0,0
Rnf149,26.8453042350062,31.7458319826162,10.5464368904418,31.8466144229333,35.3079144489543,0,31.265700481452
Rnf150,0.83112397012403,0,0,0.256138989996783,0,0,0.238669469324061
Rnf151,0.249337191037209,0,0,0,1.47116310203976,0,0
Rnf152,16.7887041965054,7.93645799565406,15.8196553356626,14.7706817564811,17.6539572244771,0,22.6735995857858
Rnf157,1.24668595518605,0,0,0.85379663332261,1.47116310203976,0,1.43201681594437
Rnf165,0.748011573111627,0,0,1.36607461331618,0,0,0.238669469324061
Rnf166,3.90628265958294,0,0,4.43974249327757,5.88465240815905,0,4.69383289670653
Rnf167,12.3837471548481,7.93645799565406,15.8196553356626,6.65961373991636,13.2404679183579,0,6.36451918197496
Rnf168,18.0353901516915,27.7776029847892,10.5464368904418,14.3437834398198,20.5962834285567,0,18.4571056277274
Rnf169,22.8559091784108,51.5869769717514,26.3660922261044,36.2009772528786,4.41348930611929,44.3226170229931,27.446988972267
Rnf17,0,0,0,0,0,0,0
Rnf170,10.4721620235628,23.8093739869622,0,8.02568835323253,2.94232620407952,0,8.98988334453963
Rnf180,0.083112397012403,0,0,0.170759326664522,0,0,0.397782448873435
Rnf181,21.858560414262,0,5.27321844522088,17.5028309831135,27.9520989387555,0,20.1277919129958
Rnf182,0,0,0,0,0,0,0
Rnf183,0.498674382074418,0,0,0.597657643325827,0,0,0.318225959098748
Rnf185,10.1397124355132,11.9046869934811,21.0928737808835,11.3554952231907,8.82697861223857,44.3226170229931,11.2174650582309
Rnf186,33.1618464079488,11.9046869934811,31.6393106713253,17.8443496364425,58.8465240815905,0,25.8558591767733
Rnf187,20.8612116501132,11.9046869934811,5.27321844522088,17.0759326664522,22.0674465305964,0,21.082469790292
Rnf19a,9.39170086240154,15.8729159913081,10.5464368904418,14.1730241131553,13.2404679183579,44.3226170229931,11.6152475071043
Rnf19b,42.6366596673627,11.9046869934811,31.6393106713253,23.564787079704,64.7311764897495,0,38.6644540304979
Rnf2,7.48011573111627,0,0,7.34265104657444,14.7116310203976,0,5.88718024332684
Rnf20,26.3466298529318,31.7458319826162,15.8196553356626,16.2221360331296,11.7693048163181,0,24.5829553403783
Rnf207,0,0,0,0.085379663332261,0,0,0
Rnf208,0.249337191037209,0,0,0.085379663332261,0,0,0.238669469324061
Rnf212,0.083112397012403,0,0,0,0,0,0
Rnf212b,0,0,0,0,0,0,0
Rnf213,19.6145256949271,11.9046869934811,5.27321844522088,5.89119676992601,17.6539572244771,0,14.0814986901196
Rnf214,29.1724513513535,99.2057249456758,47.4589660069879,30.0536414929559,26.4809358367157,0,36.0390898679332
Rnf215,4.32184464464496,11.9046869934811,0,4.61050181994209,10.2981417142783,0,4.69383289670653
Rnf216,10.2228248325256,7.93645799565406,5.27321844522088,9.30638330321644,2.94232620407952,0,9.62633526273712
Rnf217,1.91158513128527,3.96822899782703,0,4.35436282994531,1.47116310203976,0,2.38669469324061
Rnf220,29.0893389543411,3.96822899782703,84.3714951235341,26.2969363063364,50.0195454693519,0,23.7873904426314
Rnf222,0,0,0,0,0,0,0
Rnf223,0.083112397012403,0,0,0,0,0,0
Rnf224,0,0,0,0,0,0,0
Rnf225,0.083112397012403,0,0,0.085379663332261,0,0,0
Rnf227,0.249337191037209,0,0,0,0,0,0.238669469324061
Rnf24,1.24668595518605,0,0,0.426898316661305,0,0,0.636451918197496
Rnf25,0.083112397012403,0,0,0,0,0,0.159112979549374
Rnf26,3.74005786555814,0,5.27321844522088,2.21987124663878,4.41348930611929,0,3.81871150918497
Rnf31,6.31654217294263,11.9046869934811,5.27321844522088,5.54967811659696,8.82697861223857,0,7.00097110017245
Rnf32,2.7427091014093,3.96822899782703,5.27321844522088,2.39063057330331,7.35581551019881,0,2.38669469324061
Rnf34,1.91158513128527,0,0,2.64676956330009,4.41348930611929,0,1.75024277504311
Rnf38,3.15827108647131,0,0,2.90290855329687,2.94232620407952,0,3.26181608076217
Rnf39,0,0,0,0,0,0,0
Rnf4,5.568530599831,0,5.27321844522088,4.69588148327435,1.47116310203976,0,7.71697950814464
Rnf40,8.2281273042279,15.8729159913081,21.0928737808835,7.08651205657766,2.94232620407952,0,7.9556489774687
Rnf41,1.99469752829767,0,5.27321844522088,1.87835259330974,0,44.3226170229931,1.43201681594437
Rnf43,3.24138348348372,0,0,3.41518653329044,1.47116310203976,0,4.53471991715716
Rnf44,22.7727967813984,27.7776029847892,36.9125291165462,15.0268207464779,13.2404679183579,0,18.3775491379527
Rnf5,11.4695107877116,0,0,7.08651205657766,1.47116310203976,0,11.8539169764284
Rnf6,27.011529029031,87.3010379521947,10.5464368904418,26.2969363063364,4.41348930611929,0,27.9243279109151
Rnf7,6.64899176099224,0,5.27321844522088,6.65961373991636,5.88465240815905,0,12.5699253844005
Rnf8,6.98144134904185,0,0,9.22100363988418,11.7693048163181,0,10.0241177116106
Rnft1,3.90628265958294,11.9046869934811,10.5464368904418,3.24442720662592,2.94232620407952,0,2.70492065233936
Rnft2,0.332449588049612,0,0,0.341518653329044,0,0,0.318225959098748
Rngtt,9.55792565642635,11.9046869934811,5.27321844522088,7.85492902656801,5.88465240815905,0,10.1036742013852
Rnh1,36.4863422884449,11.9046869934811,89.6447135687549,49.5202047327114,75.0293182040279,0,40.0169143566675
Rnls,1.41291074921085,0,0,0.85379663332261,1.47116310203976,0,0.636451918197496
Rnmt,5.6516429968434,0,5.27321844522088,5.89119676992601,5.88465240815905,0,6.84185812062308
Rnpc3,9.39170086240154,3.96822899782703,0,10.5016985898681,1.47116310203976,0,10.1832306911599
Rnpep,36.5694546854573,0,36.9125291165462,30.3951601462849,35.3079144489543,0,36.5164288065813
Rnpepl1,26.7621918379938,51.5869769717514,58.0054028974297,32.7004110562559,29.4232620407952,0,29.1972317473101
Rnps1,9.55792565642635,7.93645799565406,5.27321844522088,8.87948498655514,8.82697861223857,0,13.206377302598
Rnu11,0,0,0,0,0,0,0
Rnu12,0.581786779086821,0,0,0.256138989996783,0,0,0.159112979549374
Rnu1a1,1.24668595518605,0,0,0.768416969990349,0,0,0.716008407972183
Rnu1b1,0,0,0,0,0,0,0
Rnu1b6,0,0,0,0,0,0,0
Rnu2-10,4.32184464464496,3.96822899782703,0,4.61050181994209,0,0,3.26181608076217
Rnu5g,0.166224794024806,0,0,0,0,0,0.159112979549374
Rnu6,0.332449588049612,0,0,0,0,0,0.159112979549374
Rnu7,0,0,0,0,0,0,0
Rny1,0.083112397012403,0,0,0.170759326664522,2.94232620407952,0,0.159112979549374
Rny3,0.415561985062015,0,0,0.426898316661305,1.47116310203976,0,0.636451918197496
Ro60,4.23873224763255,0,0,2.21987124663878,1.47116310203976,0,3.89826799895966
Robo1,0.166224794024806,0,0,0.170759326664522,0,0,0
Robo2,0.997348764148836,0,0,1.02455595998713,0,0,0.954677877296244
Robo3,0,0,0,0.085379663332261,0,0,0.159112979549374
Robo4,1.74536033726046,3.96822899782703,0,3.58594585995496,7.35581551019881,0,2.22758171369123
Rock1,147.108942711953,178.570304902216,15.8196553356626,139.766508874911,33.8367513469145,0,135.882484535165
Rock2,124.585483121592,293.6489458392,84.3714951235341,171.869262287841,50.0195454693519,0,136.200710494264
Rogdi,1.49602314622325,0,5.27321844522088,2.04911191997426,0,0,1.51157330571905
Rom1,2.24403471933488,0,5.27321844522088,1.28069494998391,2.94232620407952,0,3.26181608076217
Romo1,24.5181571186589,51.5869769717514,36.9125291165462,35.9448382628819,38.2502406530338,0,39.7782448873435
Ropn1,0,0,0,0,0,0,0
Ropn1l,0,0,0,0.085379663332261,0,0,0.238669469324061
Ror1,0.083112397012403,0,0,0.170759326664522,0,0,0.397782448873435
Ror2,0.748011573111627,0,0,0.85379663332261,0,0,1.43201681594437
Rora,4.48806943866976,11.9046869934811,0,6.91575272991314,5.88465240815905,0,6.92141461039777
Rorb,0.083112397012403,0,0,0.085379663332261,0,177.290468091972,0.079556489774687
Rorc,1.82847273427287,0,5.27321844522088,2.64676956330009,0,44.3226170229931,1.67068628526843
Ros1,0.581786779086821,0,0,0.426898316661305,1.47116310203976,0,0.79556489774687
Rp1,0,0,0,0,0,0,0
Rp1l1,0,0,0,0,0,0,0
Rp2,6.73210415800464,0,0,4.26898316661305,2.94232620407952,0,6.68274514107371
Rp9,53.8568332640372,71.4281219608865,31.6393106713253,54.301465879318,39.7214037550736,0,47.0974419466147
Rpa1,8.97613887733953,7.93645799565406,10.5464368904418,4.86664080993887,11.7693048163181,0,9.38766579341306
Rpa2,11.3032859936868,11.9046869934811,36.9125291165462,10.2455595998713,22.0674465305964,44.3226170229931,10.8196826093574
Rpa3,1.41291074921085,0,5.27321844522088,0.341518653329044,0,0,1.98891224436717
Rpa4,1.16357355817364,11.9046869934811,0,0.426898316661305,1.47116310203976,0,1.03423436707093
Rpain,2.41025951335969,3.96822899782703,0,3.58594585995496,1.47116310203976,0,2.94359012166342
Rpap1,2.49337191037209,0,5.27321844522088,3.24442720662592,1.47116310203976,0,3.34137257053685
Rpap2,1.49602314622325,0,0,0.939176296654871,1.47116310203976,0,1.27290383639499
Rpap3,2.16092232232248,0,0,1.36607461331618,1.47116310203976,0,3.10270310121279
Rpe,9.14236367136433,0,0,7.4280307099067,8.82697861223857,0,8.75121387521557
Rpe65,0,0,0,0,0,0,0
Rpf1,7.31389093709147,7.93645799565406,10.5464368904418,7.0011323932454,1.47116310203976,0,9.46722228318775
Rpf2,6.31654217294263,7.93645799565406,10.5464368904418,4.52512215660983,0,0,6.36451918197496
Rpgr,1.74536033726046,3.96822899782703,0,1.36607461331618,1.47116310203976,0,1.51157330571905
Rpgrip1,1.16357355817364,0,0,0.341518653329044,0,0,0.954677877296244
Rpgrip1l,1.16357355817364,0,5.27321844522088,0.512277979993566,0,0,1.90935575459249
Rph3a,0.166224794024806,0,0,0,0,0,0.079556489774687
Rph3al,4.23873224763255,0,5.27321844522088,7.08651205657766,7.35581551019881,0,4.2960504478331
Rpia,16.4562546084558,23.8093739869622,15.8196553356626,5.29353912660018,16.1827941224374,0,19.3322270152489
Rpl10,375.086247716975,234.125510871795,437.677130953333,416.90889605143,582.580588407746,44.3226170229931,440.345170902892
Rpl10a,290.560939955361,404.759357778357,537.86828141253,411.444597598166,348.665655183424,44.3226170229931,379.404899735482
Rpl10l,0,0,0,0,0,0,0
Rpl11,352.230338538564,103.173953943503,358.57885427502,343.226246595689,720.869919999484,132.967851068979,441.618074739287
Rpl12,144.449346007556,115.078640936984,200.382300918393,191.933483170923,250.09772734676,44.3226170229931,200.880136681085
Rpl13,314.331085500908,301.585403834854,158.196553356626,282.009027986458,386.915895836457,0,320.214871343115
Rpl13-ps6,5.90098018788061,0,0,4.26898316661305,5.88465240815905,0,4.21649395805841
Rpl13a,300.534427596849,317.458319826162,337.485980494136,322.649747732614,447.233583020088,44.3226170229931,403.351403157663
Rpl14,104.306058250566,265.871342854411,131.830461130522,112.957294588581,119.164211265221,44.3226170229931,120.6871949882
Rpl14-ps1,0.581786779086821,0,0,0.426898316661305,0,0,0.238669469324061
Rpl15,165.643007245719,162.697388910908,353.305635829799,242.05134554696,345.723328979344,88.6452340459861,249.966490872066
Rpl17,188.000242042056,222.220823878314,31.6393106713253,221.133328030556,130.933516081539,0,244.158867118514
Rpl17-ps10,0,0,0,0.085379663332261,0,0,0.159112979549374
Rpl17-ps8,4.57118183568217,0,0,3.5005661966227,1.47116310203976,0,3.6595985296356
Rpl18,152.095686532698,39.6822899782703,126.557242685301,174.942930167803,245.68423804064,44.3226170229931,181.62746615561
Rpl18a,452.962563717596,361.10883880226,595.873684309959,616.441169258924,978.323462856442,177.290468091972,516.958070555916
Rpl19,124.917932709642,142.856243921773,163.469771801847,136.607461331618,116.221885061141,44.3226170229931,144.95192436948
Rpl21,138.132803834614,361.10883880226,15.8196553356626,123.202854188453,63.2600133877098,0,139.303413595477
Rpl22,154.755283237094,123.015098932638,184.562645582731,151.548902414763,192.722366367209,44.3226170229931,207.562881822158
Rpl22l1,61.0044994071038,15.8729159913081,10.5464368904418,61.4733575992279,63.2600133877098,0,73.9079790006842
Rpl23,395.365672588001,325.394777821816,458.770004734216,491.103823487165,513.435922611877,44.3226170229931,550.928691689707
Rpl23a,385.9739717256,833.328089543676,311.119888268032,483.590413113926,445.762419918048,0,494.204914480355
Rpl24,154.173496458008,99.2057249456758,116.010805794859,122.861335535124,92.683275428505,0,147.736401511594
Rpl26,0.083112397012403,0,0,0.170759326664522,0,0,0.397782448873435
Rpl27,134.143408778018,31.7458319826162,47.4589660069879,115.518684488549,67.6735026938291,44.3226170229931,162.374795630136
Rpl27a,322.559212805136,174.602075904389,189.835864027952,317.697727259343,381.031243428298,0,422.922299642236
Rpl27a-ps4,1.49602314622325,0,0,1.02455595998713,0,0,2.22758171369123
Rpl28,185.174420543634,178.570304902216,131.830461130522,227.536802780475,260.395869061038,0,238.430799854737
Rpl29,37.9823654346682,119.046869934811,152.923334911405,51.2277979993566,57.3753609795507,0,42.7218350090069
Rpl3,135.140757542167,31.7458319826162,163.469771801847,129.691708601704,179.481898448851,0,171.523791954225
Rpl30,1.41291074921085,0,0,3.41518653329044,0,0,2.70492065233936
Rpl31,292.721862277683,369.045296797914,1028.27759681807,393.771007288388,560.513141877149,132.967851068979,397.305109934787
Rpl31-ps12,0,0,0,0.341518653329044,0,0,0
Rpl32,226.481281858798,55.5552059695784,110.737587349638,204.911191997426,163.299104326414,0,248.216248097023
Rpl32l,31.5827108647131,11.9046869934811,31.6393106713253,25.7846583263428,22.0674465305964,0,33.8910646440166
Rpl34,182.348599045212,23.8093739869622,126.557242685301,190.652788220939,214.789812897805,0,196.981868682125
Rpl34-ps1,35.0734315392341,7.93645799565406,10.5464368904418,36.0302179262141,69.1446657958688,0,60.0651497798887
Rpl35,293.386761453783,1079.35828740895,833.168514344899,405.638780491572,413.396831673173,44.3226170229931,392.372607568756
Rpl35a,229.140878563195,83.3328089543676,216.201956254056,219.254975437246,235.386096326362,88.6452340459861,242.249511363922
Rpl36,222.990561184277,388.886441787049,406.037820282008,234.367175847056,291.290294203873,88.6452340459861,259.274600175705
Rpl36a,146.194706344817,51.5869769717514,163.469771801847,156.33016356137,197.135855673328,44.3226170229931,189.662671622854
Rpl36al,143.285772449383,35.7140609804433,89.6447135687549,119.70228799183,166.241430530493,0,173.512704198592
Rpl37,423.457662778193,206.347907887006,648.605868762168,523.633475216756,862.101577795301,44.3226170229931,533.585376918825
Rpl37a,176.281394063307,309.521861830508,390.218164946345,274.410237949887,273.636336979396,0,254.2625413199
Rpl37rt,23.3545835604852,19.8411449891352,10.5464368904418,31.2489567796075,17.6539572244771,0,18.6957750970514
Rpl38,164.64565848157,51.5869769717514,142.376898020964,151.03662443477,185.36655085701,44.3226170229931,195.152069417307
Rpl39,158.079779117591,7.93645799565406,36.9125291165462,181.175645591058,251.568890448799,0,238.112573895638
Rpl39l,0,0,0,0,0,0,0
Rpl3l,0.166224794024806,0,0,0.085379663332261,0,0,0
Rpl4,232.382262046679,91.2692669500217,100.191150459197,324.01582234593,326.598208652827,44.3226170229931,337.080847175349
Rpl41,854.894115669577,1988.08272791134,4044.55854748441,1182.50833715181,1737.44362350896,88.6452340459861,991.353419082374
Rpl5,327.047282243806,126.983327930465,247.841266925381,363.205087815438,450.175909224167,0,436.446902903933
Rpl6,315.993333441156,813.486944554541,137.103679575743,377.548871255258,186.83771395905,44.3226170229931,396.748214506364
Rpl6l,0.664899176099224,0,0,0.341518653329044,0,0,0.556895428422809
Rpl7,99.7348764148836,0,52.7321844522088,129.179430621711,130.933516081539,0,165.875281180222
Rpl7a,143.950671625482,19.8411449891352,36.9125291165462,144.035492041524,161.827941224374,0,211.540706310893
Rpl7l1,18.1185025487039,15.8729159913081,5.27321844522088,16.4782750231264,13.2404679183579,0,17.5819842402058
Rpl8,242.605086879204,702.376532615384,928.086446358875,312.318808469411,367.790775509941,0,270.014726295288
Rpl9,123.006347578356,43.6505189760973,68.5518397878714,111.76197930193,126.52002677542,0,147.656845021819
Rplp0,220.746526464942,134.919785926119,358.57885427502,246.149569386908,247.15540114268,0,289.665179269635
Rplp1,761.808231015686,805.550486558887,1634.69771801847,767.990071673687,842.976457468784,177.290468091972,879.735663928488
Rplp2,78.8736647647705,130.951556928292,21.0928737808835,65.5715814391764,45.6060561632326,88.6452340459861,86.6370173646341
Rplp2-ps1,0,0,0,0,0,0,0
Rpn1,104.472283044591,87.3010379521947,121.28402424008,72.7434731590863,119.164211265221,0,131.347764618008
Rpn2,66.6561424039472,59.5234349674054,105.464368904418,55.4114015026374,73.5581551019881,0,68.0207987573574
Rpp14,10.8877240086248,3.96822899782703,31.6393106713253,8.87948498655514,4.41348930611929,0,13.5246032616968
Rpp21,39.9770629629659,31.7458319826162,36.9125291165462,36.5424959062077,58.8465240815905,0,29.4359012166342
Rpp25,0.581786779086821,0,5.27321844522088,0.341518653329044,0,0,0.238669469324061
Rpp25l,2.8258214984217,3.96822899782703,26.3660922261044,4.69588148327435,4.41348930611929,0,4.05738097850903
Rpp30,1.66224794024806,0,0,0.597657643325827,0,0,2.62536416256467
Rpp38,4.40495704165736,0,0,3.5005661966227,5.88465240815905,0,6.28496269220027
Rpp40,2.24403471933488,11.9046869934811,0,2.13449158330652,1.47116310203976,0,2.22758171369123
Rpph1,0.332449588049612,0,0,0.256138989996783,0,0,0
Rprd1a,3.24138348348372,0,0,3.24442720662592,0,44.3226170229931,3.34137257053685
Rprd1b,16.0406926233938,23.8093739869622,0,10.1601799365391,2.94232620407952,0,14.479281138993
Rprd2,11.4695107877116,19.8411449891352,26.3660922261044,12.5508105098424,7.35581551019881,0,12.7290383639499
Rprl1,0,0,0,0,0,0,0
Rprl2,0,0,0,0,0,0,0
Rprl3,0,0,0,0,0,0,0
Rprm,0.249337191037209,0,0,0,0,0,0.159112979549374
Rprml,0.83112397012403,0,0,1.36607461331618,2.94232620407952,0,0.556895428422809
Rps10,188.249579233093,63.4916639652325,110.737587349638,167.685658784561,239.799585632481,88.6452340459861,221.485267532728
Rps11,158.578453499665,154.760930915254,200.382300918393,197.141642634191,169.183756734573,0,200.243684762887
Rps12,855.143452860615,373.013525795741,1133.74196572249,830.573364896235,1259.31561534604,88.6452340459861,1111.08593619328
Rps12-ps10,0.332449588049612,0,0,0.426898316661305,1.47116310203976,0,0.79556489774687
Rps12-ps11,0,0,0,0,0,0,0
Rps12-ps12,0,0,0,0,0,0,0
Rps12-ps16,2.24403471933488,0,0,1.62221360331296,1.47116310203976,0,4.2960504478331
Rps12-ps18,0,0,0,0,0,0,0
Rps12-ps24,1.99469752829767,3.96822899782703,0,2.47601023663557,4.41348930611929,0,4.13693746828372
Rps13,244.849121598539,146.8244729196,564.234373638634,251.528488176841,310.41541453039,88.6452340459861,310.906762039477
Rps14,395.116335396964,674.598929630595,996.638286146746,619.002559158892,416.339157877253,177.290468091972,653.15878105018
Rps15,155.752632001243,325.394777821816,232.021611589719,182.370960877709,204.491671183527,0,172.558026321296
Rps15a,215.593557850173,7.93645799565406,158.196553356626,201.922903780797,213.318649795766,0,234.134749406904
Rps15a-ps4,0.166224794024806,0,0,0.512277979993566,0,0,0.318225959098748
Rps15a-ps5,0.083112397012403,0,0,0.170759326664522,0,0,0.318225959098748
Rps15a-ps6,81.6163738661798,19.8411449891352,42.185747561767,70.8651205657766,58.8465240815905,0,72.3168492051905
Rps16,333.031374828699,265.871342854411,569.507592083855,434.924005014537,467.829866448644,177.290468091972,428.889036375337
Rps17,239.69615298377,230.157281873968,284.753796041927,294.303699506304,395.742874448696,88.6452340459861,319.339749955594
Rps18,115.276894656203,39.6822899782703,100.191150459197,128.923291631714,166.241430530493,0,147.895514491143
Rps18-ps4,0,0,5.27321844522088,0.085379663332261,1.47116310203976,0,0.079556489774687
