,IEC_Cont_101,IEC_Cont_102,IEC_Cont_103,IEC_IL10KO_3,IEC_IL10KO_6,IEC_IL10KO_14,IEC_IL10KOZn_19,IEC_IL10KOZn_31
Tomm34,24.3923404948384,24.0069890882374,25.2900851380105,16.6952869442891,6.18883483514476,15.4850572197798,11.4029155939037,12.506152987731
Tomm40,92.2335374961077,76.5937270910432,78.9050656305927,48.9728417032481,43.3218438460133,92.9103433186791,69.5577851228125,80.8089885361078
Tomm40l,24.3923404948384,22.2922041533633,20.2320681104084,18.9213252035277,9.90213573623161,23.2275858296698,13.6834987126844,21.1642589023139
Tomm5,20.5810372925199,22.8637991316547,18.2088612993676,28.9384973701011,25.993106307608,20.6467429597065,38.7699130192726,25.0123059754619
Tomm6,144.067261047639,163.476163791331,79.9166690361132,124.658142517359,61.8883483514476,121.299614888275,85.5218669542777,115.44141219444
Tomm6os,0,0,0,0,0,0,0,0
Tomm7,164.648298340159,145.756719464299,119.36920185141,182.535137257561,155.958637845648,169.045207982597,136.834987126844,123.137506340736
Tomm70a,177.606729228042,153.187454182086,204.343887915125,133.562295554313,100.259124329345,99.3624504935873,194.989856655753,187.592294815964
Tomt,0,0,0,0,1.23776696702895,0,0,0
Tonsl,27.4413830566932,28.5797489145684,43.498946437378,47.8598225736288,29.7064072086948,45.1647502243579,62.7160357664703,54.8346707923588
Top1,407.047182007616,366.392381084766,823.445172093622,1051.80307749021,587.939309338752,983.30113345602,777.678843504232,1321.80416962633
Top1mt,2.2867819213911,1.14318995658273,4.04641362208168,0,0,3.87126430494496,2.28058311878074,2.88603530486099
Top2a,65.5544150798782,49.1571681330576,41.4757396263372,21.1473634627662,17.3287375384053,206.467429597065,63.8563273258607,83.6950238409688
Top2b,169.984122823405,115.462185614856,114.311184823807,110.188893832308,50.748445648187,110.976243408422,95.784490988791,126.023541645597
Top3a,4.5735638427822,4.57275982633094,2.02320681104084,1.11301912961927,3.71330090108685,10.3233714798532,7.98204091573259,0.962011768286997
Top3b,50.3092022706042,70.8777773081295,33.3829123821738,44.520765184771,22.2798054065211,28.3892715695964,42.1907876974437,30.7843765851839
Topaz1,0,0,1.01160340552042,0,0,0,0,0
Topbp1,6.8603457641733,7.43073471778777,30.3481021656126,12.243210425812,21.0420384394922,11.6137929148349,31.9281636629303,31.7463883534709
Topors,98.3316226198173,81.1664869173741,156.798527855665,77.9113390733492,86.6436876920266,147.108043587908,152.79906895831,228.958800852305
Toporsl,0,0,0,0,0,0,0,0
Tor1a,158.55021321645,128.037275137266,135.554856339736,245.97722764586,273.546499713398,122.590036323257,115.169447498427,64.4547884752288
Tor1aip1,138.731436564393,77.1653220693346,109.253167796205,139.127391202409,121.301162768837,132.91340780311,126.572363092331,109.669341584718
Tor1aip2,732.532475485615,651.046680273867,881.106566208286,800.260754196258,960.507166414466,631.016081706029,1057.05027555487,609.915461093956
Tor1b,196.663245239635,248.072220578453,241.77321391938,313.871394552635,259.93106307608,241.308808341569,190.428690418192,292.451577559247
Tor2a,66.3166757203419,94.3131714180756,68.7890315753885,69.007186036395,158.434171779706,76.1348646639176,85.5218669542777,69.2648473166638
Tor3a,19.0565160115925,27.4365589579856,14.1624476772859,35.6166121478168,13.6154366373185,14.1946357847982,4.56116623756148,8.65810591458298
Tor4a,44.9733777873583,45.156003285018,42.4873430318576,37.8426504070553,33.4197081097817,23.2275858296698,42.1907876974437,32.7084001217579
Tox,59.4563299561686,34.8672936757734,35.4061191932147,64.5551095179179,25.993106307608,55.4881217042111,26.2267058659785,45.2145531094889
Tox2,0.7622606404637,4.00116484803957,2.02320681104084,0,0,21.9371643946881,4.56116623756148,1.92402353657399
Tox3,95.2825800579624,71.4493722864209,78.9050656305927,40.0686886662939,33.4197081097817,76.1348646639176,77.5398260385451,101.973247438422
Tox4,38.8752926636487,34.295698697482,41.4757396263372,62.3290712586793,75.503784988766,46.4551716593395,51.3131201725666,42.3285178046279
Tpbg,0,4.57275982633094,0,0,0,1.29042143498165,2.28058311878074,2.88603530486099
Tpbgl,0,0.571594978291367,0,0,1.23776696702895,0,0,0
Tpbpa,0,0,0,0,0,0,0,0
Tpbpb,0,0,0,0,0,0,0,0
Tpcn1,455.069602356829,554.447128942626,361.14241577079,596.578253475931,483.96688410832,393.578537669404,337.526301579549,302.071695242117
Tpcn2,0.7622606404637,0,2.02320681104084,0,0,0,0,1.92402353657399
Tpd52,371.983192546285,403.546054673705,380.362880475678,618.838636068316,621.359017448534,401.321066279294,497.167119894201,400.196895607391
Tpd52l1,0.7622606404637,1.7147849348741,0,2.22603825923855,0,0,0,0.962011768286997
Tpd52l2,60.2185905966323,40.5832434586871,44.5105498428985,31.1645356293397,59.4128144173897,43.8743287893762,54.7339948507377,50.9866237192109
Tpgs1,16.0074734497377,38.2968635455216,29.3364987600922,27.8254782404818,30.9441741757238,14.1946357847982,7.98204091573259,23.0882824388879
Tpgs2,4.5735638427822,5.1443548046223,1.01160340552042,1.11301912961927,1.23776696702895,3.87126430494496,0,5.77207060972198
Tph1,68.603457641733,86.8824367002878,54.6265838981027,119.093046869262,65.6016492525344,32.2605358745413,45.6116623756148,38.4804707314799
Tph2,0,0,0,0,0,0,0,0
Tpi1,922.335374961077,1227.78601336986,619.101284178497,1038.44684793478,903.569885931135,585.851331481671,931.618204021932,625.307649386548
Tpk1,42.6865958659672,41.7264334152698,47.5453600594597,48.9728417032481,38.3707759778975,46.4551716593395,61.57574420708,45.2145531094889
Tpm1,939.867369691742,887.687001286493,1084.43885071789,1177.57423913719,1184.54298744671,1113.63369838917,900.830331918392,1038.01069798167
Tpm2,6.0980851237096,11.4318995658273,8.09282724416336,14.4692486850506,9.90213573623161,5.16168573992661,0,11.544141219444
Tpm3,1092.31949778448,1095.17597840626,1034.87028384739,1759.68324392807,1647.46783311553,1802.71874466937,1217.83138542891,1268.89352237055
Tpm4,28.9659043376206,22.8637991316547,59.6846009257048,55.6509564809637,42.0840768789843,46.4551716593395,64.9966188852511,45.2145531094889
Tpmt,43.4488565064309,41.1548384369784,40.4641362208168,22.2603825923855,27.2308732746369,27.0988501346147,19.3849565096363,28.8603530486099
Tpo,0,0,0,0,0,0,0,0
Tpp1,239.349841105602,226.923206381673,208.390301537206,184.761175516799,201.756015625719,107.104979103477,182.446649502459,137.567682865041
Tpp2,64.7921544394145,36.0104836323561,78.9050656305927,82.3634155918263,64.3638822855055,153.560150762817,144.817028042577,126.023541645597
Tppp,9.1471276855644,15.4330644138669,35.4061191932147,28.9384973701011,17.3287375384053,10.3233714798532,41.0504961380533,48.1005884143499
Tppp2,0,0,0,0,0,0,0,0
Tppp3,4.5735638427822,11.4318995658273,6.06962043312252,28.9384973701011,8.66436876920266,2.58084286996331,9.12233247512296,23.0882824388879
Tpr,214.957500610763,128.037275137266,337.87553744382,155.822678146698,137.392133340214,369.060530404753,281.652015169421,433.867307497436
Tpra1,92.9957981365714,100.600716179281,82.9514792526744,71.2332242956335,87.8814546590555,52.9072788342478,76.3995344791548,46.1765648777759
Tprg,0,0,0,0,0,0,0,0
Tprgl,166.172819621087,199.486647423687,74.8586520085111,112.414932091547,107.685726131519,76.1348646639176,61.57574420708,75.9989296946728
Tprkb,173.795426025724,158.903403965,170.960975532951,120.206065998882,137.392133340214,112.266664843404,116.309739057818,139.491706401615
Tprn,177.606729228042,156.617024051835,79.9166690361132,156.935697276318,175.762909318111,95.4911861886424,133.414112448673,88.5050826824037
Tpsab1,0,0,0,0,0,0,0,0
Tpsb2,0,0,0,0,0,0,0,0
Tpsg1,48.0224203492131,47.4423831981835,48.5569634649802,33.3905738885782,38.3707759778975,20.6467429597065,20.5252480690267,23.0882824388879
Tpst1,0.7622606404637,3.4295698697482,5.0580170276021,1.11301912961927,0,0,4.56116623756148,0
Tpst2,33.5394681804028,26.8649639796943,35.4061191932147,45.6337843143902,58.1750474503607,34.8413787445046,53.5937032913474,14.430176524305
Tpt1,1759.29755819022,1548.45079619131,1559.89245131249,2418.59056866268,2124.00811542168,1638.8352224267,1833.58882749971,1856.6827127939
Tpte,0,0,0,0,0,0,0,0
Tpx2,3.8113032023185,5.1443548046223,3.03481021656126,5.56509564809637,2.4755339340579,24.5180072646514,4.56116623756148,9.62011768286997
Tra2a,72.4147608440515,71.4493722864209,109.253167796205,55.6509564809637,61.8883483514476,125.17087919322,118.590322176598,118.327447499301
Tra2b,152.45212809274,153.187454182086,286.283763762279,173.630984220607,136.154366373185,193.563215247248,230.338894996855,531.992507862709
Trabd,155.501170654595,188.626342836151,94.079116713399,144.692486850506,131.203298505069,200.015322422156,104.906823463914,122.175494572449
Trabd2b,3.0490425618548,0,1.01160340552042,0,0,0,0,2.88603530486099
Tradd,189.040638834998,267.50644984036,133.531649528695,263.785533719768,287.161936350717,178.078158027468,147.097611161358,206.832530181704
Traf1,0.7622606404637,3.4295698697482,1.01160340552042,4.45207651847709,1.23776696702895,5.16168573992661,0,2.88603530486099
Traf2,18.2942553711288,18.8626342836151,17.1972578938471,23.3734017220048,25.993106307608,14.1946357847982,14.8237902720748,25.9743177437489
Traf3,35.8262501017939,46.8707882198921,41.4757396263372,55.6509564809637,45.7973777800712,36.1318001794863,31.9281636629303,70.2268590849508
Traf3ip1,4.5735638427822,6.28754476120504,12.139240866245,10.0171721665735,8.66436876920266,11.6137929148349,9.12233247512296,9.62011768286997
Traf3ip2,22.1055585734473,31.4377238060252,27.3132919490513,53.4249182217251,32.1819411427527,23.2275858296698,17.1043733908555,24.0502942071749
Traf3ip3,4.5735638427822,1.7147849348741,0,0,0,10.3233714798532,2.28058311878074,2.88603530486099
Traf4,32.7772075399391,22.8637991316547,31.359705571133,15.5822678146698,27.2308732746369,27.0988501346147,34.2087467817111,29.8223648168969
Traf5,1.5245212809274,3.4295698697482,2.02320681104084,3.33905738885782,1.23776696702895,5.16168573992661,1.14029155939037,2.88603530486099
Traf6,21.3432979329836,14.8614694355755,14.1624476772859,21.1473634627662,24.755339340579,16.7754786547615,27.3669974253689,16.354200060879
Traf7,72.4147608440515,114.318995658273,81.939875847154,65.6681286475372,74.2660180217371,65.8114931840643,45.6116623756148,68.3028355483768
Trafd1,172.270904744796,220.064066642176,162.868148288788,261.559495460529,274.784266680427,211.629115336991,106.047115023304,117.365435731014
Traip,4.5735638427822,2.28637991316547,2.02320681104084,0,1.23776696702895,3.87126430494496,2.28058311878074,0
Trak1,240.874362386529,293.228223863471,311.573848900289,247.090246775479,350.288051669193,205.177008162083,413.925836058704,270.325306888646
Trak2,51.8337235515316,40.5832434586871,42.4873430318576,41.1817077959131,49.5106786811581,43.8743287893762,50.1728286131763,46.1765648777759
Tram1,237.063059184211,168.620518595953,184.111819804716,229.28194070157,189.37834595543,260.665129866294,318.141345069913,229.920812620592
Tram1l1,0,0,0,2.22603825923855,0,0,0,0
Tram2,0,0.571594978291367,0,0,0,0,0,0
Trank1,0,0,0,0,0,0,0,0
Trap1,51.0714629110679,42.2980283935612,28.3248953545718,33.3905738885782,23.5175723735501,34.8413787445046,34.2087467817111,41.3665060363409
Trap1a,0,0,0,0,0,0,0,0
Trappc1,97.5693619793536,170.906898509119,60.6962043312252,131.336257295074,71.7904840876792,81.2965504038442,29.6475805441496,85.6190473775428
Trappc10,177.606729228042,168.048923617662,258.970471813227,244.86420851624,316.868343559412,210.33869390201,342.087467817111,165.466024145364
Trappc11,36.5885107422576,28.5797489145684,49.5685668705006,57.8769947402022,55.6995135163028,41.2934859194129,76.3995344791548,45.2145531094889
Trappc12,72.4147608440515,118.320160506313,77.8934622250723,67.8941669067757,66.8394162195634,56.7785431391927,29.6475805441496,81.7710003043948
Trappc13,25.9168617757658,23.435394109946,41.4757396263372,58.9900138698215,42.0840768789843,29.679693004578,66.1369104446414,37.5184589631929
Trappc2,0.7622606404637,3.4295698697482,6.06962043312252,2.22603825923855,3.71330090108685,0,3.42087467817111,0.962011768286997
Trappc2l,88.4222342937892,133.75322492018,54.6265838981027,81.250396462207,97.7835903952872,60.6498074441377,34.2087467817111,41.3665060363409
Trappc3,56.4072873943138,78.3085120259173,61.7078077367456,79.0243582029684,84.1681537579687,52.9072788342478,42.1907876974437,52.9106472557848
Trappc3l,0,0,0,0,0,0,0,0
Trappc4,245.447926229311,249.215410535036,191.193043643359,235.960055479286,278.497567581514,205.177008162083,193.849565096363,122.175494572449
Trappc5,98.3316226198173,105.173476005612,71.8238417919498,80.1373773325877,81.6926198239108,52.9072788342478,41.0504961380533,57.7207060972198
Trappc6a,42.6865958659672,56.5879028508453,37.4293260042555,37.8426504070553,43.3218438460133,25.8084286996331,46.7519539350052,36.5564471949059
Trappc6b,22.1055585734473,21.7206091750719,44.5105498428985,41.1817077959131,44.5596108130422,30.9701144395597,46.7519539350052,18.2782235974529
Trappc8,16.0074734497377,10.2887096092446,28.3248953545718,30.0515164997204,25.993106307608,12.9042143498165,41.0504961380533,17.316211829166
Trappc9,37.3507713827213,61.1606626771763,32.3713089766534,40.0686886662939,22.2798054065211,42.5839073543946,36.4893299004918,29.8223648168969
Trarg1,0,1.14318995658273,0,0,0,0,0,0
Trat1,0.7622606404637,0,0,3.33905738885782,0,1.29042143498165,0,0
Trcg1,0,0,0,0,0,0,0,0
Trdmt1,54.1205054729227,29.7229388711511,24.2784817324901,34.5035930181975,16.0909705713764,41.2934859194129,15.9640818314652,23.0882824388879
Trdn,0,0,0,0,0,0,0,0
Treh,2351.57407583051,3158.0622550598,1993.87031228075,1492.55865281945,1789.81103432386,687.794624845221,1320.45762577405,947.581591762692
Trem1,1.5245212809274,0.571594978291367,0,0,0,0,0,0
Trem2,0,0,0,0,0,0,0,0
Trem3,0,0,0,0,0,0,0,0
Treml1,0,0,0,0,0,0,0,0
Treml2,2.2867819213911,3.4295698697482,4.04641362208168,0,0,0,0,0
Treml4,1.5245212809274,6.28754476120504,1.01160340552042,0,2.4755339340579,0,0,0.962011768286997
Trerf1,6.0980851237096,3.4295698697482,6.06962043312252,4.45207651847709,0,14.1946357847982,5.70145779695185,6.73408237800898
Trex1,6.8603457641733,8.00232969607914,0,0,0,0,0,1.92402353657399
Trex2,2.2867819213911,1.14318995658273,0,0,0,0,0,0.962011768286997
Trf,19.8187766520562,45.156003285018,12.139240866245,7.79113390733492,7.42660180217371,2.58084286996331,2.28058311878074,5.77207060972198
Trh,0,0,0,0,0,0,0,0
Trhde,0,0,0,0,0,0,0,0
Trhr,0,0,0,0,0,0,0,0
Trhr2,0,0,0,0,0,0,0,0
Triap1,80.7996278891522,122.321325354353,80.9282724416336,110.188893832308,64.3638822855055,69.6827574890093,93.5039078700103,81.7710003043948
Trib1,255.357314555339,239.498295904083,234.691990080737,520.89295266182,344.099216834048,241.308808341569,370.59475680187,579.131084508772
Trib2,0.7622606404637,3.4295698697482,3.03481021656126,0,6.18883483514476,7.74252860988992,0,0.962011768286997
Trib3,76.22606404637,88.0256266568705,58.6729975201843,32.2775547589589,66.8394162195634,52.9072788342478,30.78787210354,23.0882824388879
Tril,0.7622606404637,0,0,0,0,0,0,0.962011768286997
Trim10,0,0,0,1.11301912961927,0,0,0,0
Trim11,80.0373672486885,90.8836015483274,63.7310145477864,82.3634155918263,55.6995135163028,52.9072788342478,72.9786598009836,75.0369179263858
Trim12a,0,0,1.01160340552042,0,0,0,0,0
Trim12c,272.889309286004,192.055912705899,301.457814845085,131.336257295074,77.9793189228239,120.009193453294,72.9786598009836,199.136436035408
Trim13,5.3358244832459,2.85797489145684,4.04641362208168,0,3.71330090108685,2.58084286996331,0,5.77207060972198
Trim14,103.667447103063,111.461020766817,56.6497907091435,79.0243582029684,55.6995135163028,70.9731789239909,33.0684552223207,52.9106472557848
Trim15,57.9318086752412,50.8719530679317,41.4757396263372,145.805505980125,183.189511120285,104.524136233514,83.241283835497,131.795612255319
Trim16,40.3998139445761,37.7252685672302,43.498946437378,33.3905738885782,44.5596108130422,37.422221614468,22.8058311878074,19.2402353657399
Trim17,3.8113032023185,5.71594978291367,1.01160340552042,2.22603825923855,6.18883483514476,5.16168573992661,7.98204091573259,0
Trim2,294.994867859452,352.674101605773,292.353384195401,111.301912961927,90.3569885931134,289.05440143589,283.932598288202,460.803637009472
Trim21,0.7622606404637,6.8591397394964,15.1740510828063,10.0171721665735,14.8532036043474,2.58084286996331,17.1043733908555,6.73408237800898
Trim23,3.8113032023185,0,9.10443064968378,0,1.23776696702895,2.58084286996331,3.42087467817111,3.84804707314799
Trim24,31.2526862590117,32.0093187843166,49.5685668705006,32.2775547589589,27.2308732746369,33.550957309523,49.0325370537859,48.1005884143499
Trim25,189.040638834998,270.364424731817,205.355491320645,408.478020570273,350.288051669193,216.790801076918,167.622859230384,198.174424267121
Trim26,126.535266316974,160.046593921583,144.65928698942,170.291926831749,149.769803010503,144.527200717945,136.834987126844,143.339753474763
Trim27,25.1546011353021,30.8661288277338,21.2436715159288,26.7124591108626,18.5665045054343,40.0030644844313,7.98204091573259,25.9743177437489
Trim28,53.358244832459,88.0256266568705,45.5221532484189,28.9384973701011,24.755339340579,40.0030644844313,28.5072889847592,50.0246119509239
Trim29,0,0,0,0,0,0,0,0
Trim3,2.2867819213911,3.4295698697482,2.02320681104084,2.22603825923855,0,0,2.28058311878074,0
Trim30a,9.9093883260281,6.8591397394964,30.3481021656126,23.3734017220048,28.4686402416659,61.9402288791194,13.6834987126844,11.544141219444
Trim30b,0,0,0,0,0,0,0,0
Trim30c,0,1.7147849348741,4.04641362208168,5.56509564809637,13.6154366373185,7.74252860988992,1.14029155939037,0.962011768286997
Trim30d,112.052314148164,100.029121200989,216.48312878137,61.2160521290601,186.902812021372,172.916472287542,64.9966188852511,40.4044942680539
Trim30e-ps1,0,0,0,0,0,0,0,0
Trim31,492.42037373955,450.416842893597,525.022167465098,937.162107139429,795.884159799616,809.094239733497,809.607007167162,652.243978898584
Trim32,26.6791224162295,35.4388886540648,41.4757396263372,15.5822678146698,37.1330090108685,11.6137929148349,38.7699130192726,7.69609414629598
Trim33,28.2036436971569,16.5762543704496,65.7542213588273,31.1645356293397,25.993106307608,33.550957309523,66.1369104446414,75.9989296946728
Trim34a,0,0,0,0,3.71330090108685,0,0,0.962011768286997
Trim34b,35.8262501017939,29.1513438928597,69.800634980909,66.7811477771564,44.5596108130422,58.0689645741744,52.453411731957,63.4927767069418
Trim35,19.8187766520562,5.1443548046223,8.09282724416336,4.45207651847709,14.8532036043474,12.9042143498165,18.2446649502459,10.582129451157
Trim36,20.5810372925199,17.147849348741,21.2436715159288,12.243210425812,25.993106307608,11.6137929148349,30.78787210354,17.316211829166
Trim37,8.3848670451007,4.57275982633094,9.10443064968378,2.22603825923855,2.4755339340579,10.3233714798532,13.6834987126844,14.430176524305
Trim38,33.5394681804028,34.8672936757734,51.5917736815414,2.22603825923855,3.71330090108685,7.74252860988992,12.5432071532941,14.430176524305
Trim39,24.3923404948384,32.5809137626079,23.2668783269697,31.1645356293397,18.5665045054343,23.2275858296698,4.56116623756148,30.7843765851839
Trim40,248.496968791166,266.934854862068,193.2162504544,732.366587289482,451.784942965567,416.806123499074,215.51510472478,351.134295424754
Trim41,51.8337235515316,62.8754476120504,50.580170276021,57.8769947402022,48.2729117141291,32.2605358745413,38.7699130192726,53.8726590240718
Trim42,0,0,0,0,0,0,0,0
Trim43a,0,0,0,0,0,0,0,0
Trim43b,0,0,0,0,0,0,0,0
Trim43c,0,0,0,0,0,1.29042143498165,0,1.92402353657399
Trim44,5.3358244832459,6.28754476120504,4.04641362208168,4.45207651847709,2.4755339340579,7.74252860988992,3.42087467817111,6.73408237800898
Trim45,0,0,0,1.11301912961927,0,0,0,0
Trim46,0,0,0,3.33905738885782,1.23776696702895,5.16168573992661,0,5.77207060972198
Trim47,0.7622606404637,6.8591397394964,2.02320681104084,2.22603825923855,0,1.29042143498165,0,0
Trim5,0,1.14318995658273,0,0,0,1.29042143498165,0,0
Trim50,0,0,0,0,0,0,0,0
Trim52,0,0,0,0,0,0,0,0
Trim54,0,0,0,0,0,0,0,0
Trim55,0,0,0,0,0,0,0,0
Trim56,89.9467555747166,58.3026877857194,108.241564390685,120.206065998882,66.8394162195634,153.560150762817,99.2053656669622,149.111824084485
Trim58,0,0,0,0,0,0,0,0
Trim59,0.7622606404637,5.71594978291367,4.04641362208168,0,1.23776696702895,3.87126430494496,2.28058311878074,3.84804707314799
Trim6,1.5245212809274,2.28637991316547,2.02320681104084,15.5822678146698,2.4755339340579,7.74252860988992,3.42087467817111,5.77207060972198
Trim60,0,0,0,0,0,0,0,0
Trim61,0,0,0,0,0,0,0,0
Trim62,5.3358244832459,4.00116484803957,1.01160340552042,1.11301912961927,0,1.29042143498165,0,0.962011768286997
Trim63,3.8113032023185,6.28754476120504,10.1160340552042,12.243210425812,24.755339340579,9.03295004487157,3.42087467817111,1.92402353657399
Trim65,25.9168617757658,20.0058242401978,25.2900851380105,15.5822678146698,4.95106786811581,1.29042143498165,27.3669974253689,18.2782235974529
Trim66,0,0,0,0,0,0,0,0
Trim67,0,0.571594978291367,0,0,0,0,0,0.962011768286997
Trim68,0,0,0,0,1.23776696702895,0,0,0
Trim69,0,0,1.01160340552042,0,0,0,0,0
Trim7,6.8603457641733,5.71594978291367,8.09282724416336,11.1301912961927,6.18883483514476,6.45210717490827,4.56116623756148,2.88603530486099
Trim71,0,0,0,0,0,0,0,0
Trim72,2.2867819213911,1.7147849348741,1.01160340552042,2.22603825923855,0,3.87126430494496,2.28058311878074,4.81005884143499
Trim75,0,0,0,0,0,0,0,0
Trim8,81.5618885296159,74.8789421561691,81.939875847154,61.2160521290601,73.0282510547081,91.6199218836974,142.536444923796,56.7586943289328
Trim80,0,0.571594978291367,0,0,0,0,0,0
Trim9,0,0,0,0,0,0,0,0
Triml1,0,0,0,0,0,0,0,0
Triml2,0,0,0,0,2.4755339340579,1.29042143498165,0,0
Trio,31.2526862590117,8.00232969607914,35.4061191932147,28.9384973701011,34.6574750768106,37.422221614468,38.7699130192726,27.8983412803229
Triobp,80.7996278891522,114.890590636565,45.5221532484189,83.4764347214455,89.1192216260845,90.3295004487157,29.6475805441496,70.2268590849508
Trip10,30.490425618548,22.2922041533633,38.4409294097759,28.9384973701011,45.7973777800712,14.1946357847982,35.3490383411015,13.468164756018
Trip11,154.738910014131,113.175805701691,287.295367167799,156.935697276318,155.958637845648,251.632179821422,265.687933337956,339.59015420531
Trip12,251.546011353021,159.474998943291,283.248953545718,327.227624108066,354.00135257028,401.321066279294,355.770966529795,403.082930912252
Trip13,2.2867819213911,2.28637991316547,2.02320681104084,1.11301912961927,2.4755339340579,1.29042143498165,6.84174935634222,1.92402353657399
Trip4,71.6525002035878,48.0139781764748,85.9862894692357,50.0858608328673,37.1330090108685,77.4252860988992,74.118951360374,83.6950238409688
Trip6,5.3358244832459,9.14551965266187,3.03481021656126,2.22603825923855,0,3.87126430494496,0,2.88603530486099
Triqk,0,1.7147849348741,1.01160340552042,0,0,1.29042143498165,0,0.962011768286997
Trir,291.183564657133,385.826610346673,114.311184823807,181.422118127942,210.420384394922,175.497315157505,79.8204091573259,169.314071218512
Trit1,7.622606404637,13.1466845007014,11.1276374607246,14.4692486850506,8.66436876920266,11.6137929148349,1.14029155939037,17.316211829166
Trmo,0,0.571594978291367,2.02320681104084,3.33905738885782,0,1.29042143498165,1.14029155939037,0
Trmt1,15.245212809274,18.2910393053237,19.220464704888,11.1301912961927,13.6154366373185,21.9371643946881,10.2626240345133,25.9743177437489
Trmt10a,14.4829521688103,14.2898744572842,9.10443064968378,2.22603825923855,6.18883483514476,21.9371643946881,0,9.62011768286997
Trmt10b,7.622606404637,10.2887096092446,10.1160340552042,5.56509564809637,9.90213573623161,6.45210717490827,19.3849565096363,3.84804707314799
Trmt10c,3.0490425618548,2.85797489145684,3.03481021656126,5.56509564809637,1.23776696702895,1.29042143498165,6.84174935634222,2.88603530486099
Trmt11,3.0490425618548,6.28754476120504,5.0580170276021,4.45207651847709,0,2.58084286996331,0,2.88603530486099
Trmt112,37.3507713827213,42.8696233718525,15.1740510828063,36.729631277436,34.6574750768106,56.7785431391927,23.9461227471978,17.316211829166
Trmt12,12.1961702474192,17.7194443270324,11.1276374607246,10.0171721665735,7.42660180217371,5.16168573992661,11.4029155939037,13.468164756018
Trmt13,16.7697340902014,18.2910393053237,15.1740510828063,14.4692486850506,12.3776696702895,18.0659000897431,31.9281636629303,50.9866237192109
Trmt1l,54.8827661133864,51.443548046223,51.5917736815414,82.3634155918263,71.7904840876792,49.0360145293028,116.309739057818,41.3665060363409
Trmt2a,25.9168617757658,13.7182794789928,19.220464704888,12.243210425812,25.993106307608,15.4850572197798,19.3849565096363,19.2402353657399
Trmt2b,48.7846809896768,53.1583329810971,54.6265838981027,31.1645356293397,43.3218438460133,27.0988501346147,26.2267058659785,36.5564471949059
Trmt44,9.9093883260281,6.8591397394964,3.03481021656126,10.0171721665735,8.66436876920266,5.16168573992661,2.28058311878074,9.62011768286997
Trmt5,2.2867819213911,4.00116484803957,1.01160340552042,5.56509564809637,4.95106786811581,0,2.28058311878074,2.88603530486099
Trmt6,60.980851237096,52.0151430245144,66.7658247643477,41.1817077959131,43.3218438460133,81.2965504038442,45.6116623756148,75.0369179263858
Trmt61a,3.8113032023185,6.8591397394964,6.06962043312252,0,3.71330090108685,1.29042143498165,0,6.73408237800898
Trmt61b,3.8113032023185,2.85797489145684,2.02320681104084,3.33905738885782,3.71330090108685,3.87126430494496,0,8.65810591458298
Trmt9b,6.0980851237096,5.71594978291367,9.10443064968378,0,4.95106786811581,5.16168573992661,0,5.77207060972198
Trmu,5.3358244832459,10.860304587536,17.1972578938471,3.33905738885782,11.1399027032606,2.58084286996331,1.14029155939037,10.582129451157
Trnau1ap,17.5319947306651,21.1490141967806,31.359705571133,13.3562295554313,38.3707759778975,12.9042143498165,6.84174935634222,10.582129451157
Trnp1,0.7622606404637,0,0,0,0,0,0,0
Trnt1,35.8262501017939,14.2898744572842,30.3481021656126,25.5994399812433,22.2798054065211,43.8743287893762,27.3669974253689,43.2905295729149
Tro,0,0,1.01160340552042,1.11301912961927,0,0,0,0
Troap,0.7622606404637,2.85797489145684,0,0,0,15.4850572197798,0,4.81005884143499
Trp53,11.4339096069555,5.1443548046223,3.03481021656126,3.33905738885782,3.71330090108685,7.74252860988992,3.42087467817111,8.65810591458298
Trp53bp1,23.6300798543747,21.7206091750719,24.2784817324901,13.3562295554313,21.0420384394922,23.2275858296698,12.5432071532941,25.9743177437489
Trp53bp2,18.2942553711288,25.7217740231115,36.4177225987351,33.3905738885782,76.741551955795,34.8413787445046,98.0650741075718,43.2905295729149
Trp53cor1,0.7622606404637,0,0,0,0,0,0,0
Trp53i11,10.6716489664918,9.71711463095324,5.0580170276021,3.33905738885782,6.18883483514476,3.87126430494496,4.56116623756148,5.77207060972198
Trp53i13,13.7206915283466,30.8661288277338,15.1740510828063,24.486420851624,37.1330090108685,21.9371643946881,30.78787210354,12.506152987731
Trp53inp1,25.9168617757658,15.4330644138669,24.2784817324901,25.5994399812433,9.90213573623161,12.9042143498165,9.12233247512296,9.62011768286997
Trp53inp2,128.822048238365,111.461020766817,112.287978012767,235.960055479286,133.678832439127,98.0720290586057,197.270439774534,69.2648473166638
Trp53rka,16.7697340902014,13.7182794789928,10.1160340552042,4.45207651847709,2.4755339340579,9.03295004487157,2.28058311878074,7.69609414629598
Trp53rkb,6.0980851237096,4.57275982633094,4.04641362208168,0,1.23776696702895,10.3233714798532,0,7.69609414629598
Trp53tg5,0,0,0,0,0,0,0,0
Trp63,0,0,0,0,0,0,0,0
Trp73,0,0,0,0,0,0,0,0
Trpa1,1.5245212809274,3.4295698697482,1.01160340552042,4.45207651847709,0,3.87126430494496,1.14029155939037,7.69609414629598
Trpc1,3.0490425618548,0,2.02320681104084,3.33905738885782,1.23776696702895,3.87126430494496,1.14029155939037,0.962011768286997
